,dayInWeek,duration,startLat,startLog,endLat,endLog,distance,cost,id
202,1,4,38.258,-85.745,38.258,-85.744,0.06,3.015,269289526923077498299738063210864256699
203,1,2,38.271,-85.742,38.271,-85.742,0.06,1.515,256896163172173823843317780032197861806
204,1,19,38.255,-85.733,38.255,-85.733,0.06,14.265,263129702112618239008397497840206594469
205,1,2,38.253,-85.751,38.253,-85.752,0.06,1.515,326552523648319869244066928956152091382
206,1,5,38.258,-85.745,38.258,-85.745,0.06,3.765,303608039386949100644061128393892315986
207,1,3,38.215,-85.758,38.214,-85.752,0.06,2.265,284580773815148685065924045741793212720
208,1,14,38.251,-85.758,38.249,-85.757,0.06,10.515,227610064825064612058946975205575770585
209,1,1,38.22,-85.763,38.221,-85.762,0.06,0.765,319012288845006981551602938909902698900
210,1,1,38.248,-85.758,38.248,-85.758,0.06,0.765,230955884303046570526949602446298292064
211,1,2,38.241,-85.756,38.242,-85.756,0.06,1.515,316465115116581510845379737821808978258
212,1,1,38.253,-85.738,38.253,-85.739,0.06,0.765,226135000098053967245049230810664976316
213,1,1,38.257,-85.763,38.257,-85.763,0.06,0.765,236038520437477889097775179225116163583
214,1,1,38.255,-85.745,38.255,-85.744,0.06,0.765,328827925266642158720007715987095076862
215,1,4,38.203,-85.762,38.204,-85.763,0.06,3.015,293093871496510901306912714238720916292
216,1,6,38.257,-85.753,38.256,-85.753,0.06,4.515,308060521474028829907569936177319249333
217,1,3,38.255,-85.756,38.255,-85.755,0.062,2.2655,311900619426597008193430120352716483056
218,1,13,38.212,-85.749,38.221,-85.759,0.062,9.7655,250339864926874527791832639135773273721
219,1,8,38.254,-85.757,38.254,-85.758,0.062,6.0155,331558393435576912779720988119043183407
220,1,3,38.254,-85.757,38.253,-85.755,0.062,2.2655,274890797467478698775185143103367677085
221,1,8,38.253,-85.749,38.251,-85.74,0.062,6.0155,325036694636618225970453646333757377833
222,1,22,38.252,-85.758,38.253,-85.757,0.062,16.5155,271859528701021360119839330554288741657
223,1,17,38.254,-85.758,38.254,-85.757,0.062,12.7655,236594768136696657438715035997967034386
224,1,3,38.239,-85.723,38.239,-85.722,0.062,2.2655,275154981161282265169096703830209341725
225,1,3,38.256,-85.746,38.256,-85.746,0.062,2.2655,292256197931268134602393575251967438848
226,1,3,38.249,-85.758,38.25,-85.758,0.062,2.2655,258815043377976821450808058684256178617
227,1,3,38.253,-85.739,38.253,-85.738,0.062,2.2655,249025385569270762462264813788019633680
228,1,10,38.254,-85.754,38.253,-85.757,0.062,7.5155,326093323723641235339086257083387439251
229,1,5,38.239,-85.721,38.239,-85.72,0.062,3.7655,279116993086820364794282178018920281769
230,1,2,38.253,-85.756,38.253,-85.755,0.062,1.5155,309951259904396368062648718066817892915
231,1,3,38.257,-85.76,38.257,-85.762,0.062,2.2655,338707242900204513181785163613831523532
232,1,9,38.257,-85.763,38.254,-85.754,0.062,6.7655,257370434280944312980233864607350546335
233,1,22,38.253,-85.739,38.252,-85.757,0.062,16.5155,250763417674541874562116813966546637155
234,1,5,38.249,-85.797,38.242,-85.8,0.062,3.7655,271412797827942200895004902511766197601
235,1,6,38.249,-85.746,38.247,-85.748,0.062,4.5155,271983538286158280890299675946625263120
236,1,3,38.257,-85.759,38.257,-85.758,0.062,2.2655,287995061594590490543025275497725223745
237,1,3,38.225,-85.767,38.225,-85.767,0.062,2.2655,243713207528808902413843075291212967935
238,1,10,38.253,-85.752,38.253,-85.752,0.062,7.5155,243649422651988408515261709992698401231
239,1,3,38.258,-85.76,38.257,-85.76,0.062,2.2655,316365028300129802496837654415089277481
240,1,12,38.253,-85.756,38.258,-85.764,0.062,9.0155,271542037829045546191692397743040690794
241,1,7,38.257,-85.755,38.257,-85.754,0.062,5.2655,336725222792835380564690666971925026104
242,1,9,38.253,-85.74,38.254,-85.755,0.062,6.7655,274702540539727000275986909100911361411
243,1,15,38.257,-85.754,38.257,-85.755,0.062,11.2655,331237555623904951912784333507005434101
244,1,7,38.253,-85.754,38.254,-85.745,0.062,5.2655,314264278686742728792389352212715197461
245,1,9,38.253,-85.76,38.255,-85.754,0.062,6.7655,321845898914639462539320042816311746133
246,1,4,38.247,-85.758,38.247,-85.758,0.062,3.0155,229518982405719091793032043571227834439
247,1,4,38.216,-85.704,38.216,-85.704,0.062,3.0155,248000480853211946545315796709318062559
248,1,7,38.23,-85.703,38.232,-85.709,0.062,5.2655,323699458422570604739812249145219384727
249,1,5,38.257,-85.762,38.257,-85.761,0.062,3.7655,303024127097584299875097468578731851271
250,1,8,38.257,-85.763,38.257,-85.764,0.062,6.0155,291096911584174874641991405028116375599
251,1,8,38.255,-85.756,38.255,-85.756,0.062,6.0155,243837732997442710345327146654582222014
252,1,3,38.251,-85.742,38.25,-85.742,0.062,2.2655,229622841443800025335915207414714542053
253,1,4,38.252,-85.709,38.253,-85.711,0.062,3.0155,338882946623869404770201492288154779459
254,1,2,38.216,-85.704,38.215,-85.704,0.062,1.5155,237955478026598522506360774177064264971
255,1,23,38.253,-85.754,38.253,-85.757,0.062,17.2655,264687509323836509960056523279858793259
256,1,8,38.241,-85.725,38.24,-85.724,0.062,6.0155,304291845349614483600553392931955441039
257,1,5,38.251,-85.758,38.251,-85.756,0.062,3.7655,337372369435593134175619776312902570845
258,1,4,38.233,-85.711,38.232,-85.709,0.062,3.0155,249799650946428536045600872956962304733
259,1,11,38.225,-85.768,38.225,-85.768,0.062,8.2655,339581851090934532346875237757909944753
260,1,4,38.231,-85.761,38.231,-85.761,0.062,3.0155,246951296428821984644363283862587422749
261,1,3,38.255,-85.757,38.255,-85.757,0.062,2.2655,243853063174520833457322354940552597207
262,1,4,38.256,-85.746,38.256,-85.746,0.062,3.0155,330108370945620274422399237012388750102
263,1,4,38.215,-85.755,38.215,-85.756,0.062,3.0155,331650944861826790051190525140056146317
264,1,9,38.254,-85.736,38.254,-85.735,0.062,6.7655,250608248054267740207934532201853105750
265,1,9,38.237,-85.718,38.234,-85.719,0.062,6.7655,254760749975833013060257144829001448236
266,1,3,38.256,-85.753,38.256,-85.752,0.062,2.2655,263969122617537915187071112884957150844
267,1,4,38.253,-85.735,38.254,-85.736,0.062,3.0155,235057000749193403040897310755392553739
268,1,6,38.233,-85.712,38.233,-85.712,0.062,4.5155,241021338882537518153234157589649998138
269,1,9,38.249,-85.756,38.257,-85.746,0.062,6.7655,237785148828519091578545746136341842211
270,1,4,38.253,-85.757,38.253,-85.757,0.062,3.0155,306360312058964850756839831254559966016
271,1,2,38.256,-85.754,38.256,-85.753,0.062,1.5155,271029939421374190176436207731258660891
272,1,8,38.253,-85.757,38.256,-85.753,0.062,6.0155,229635158941586364488341007089218869114
273,1,3,38.253,-85.738,38.254,-85.739,0.062,2.2655,231904354749444682922054529876268043937
274,1,19,38.258,-85.749,38.258,-85.747,0.062,14.2655,271006327555033764254898149764296812202
275,1,6,38.256,-85.753,38.257,-85.758,0.062,4.5155,295323024092416088768576758534497389903
276,1,3,38.248,-85.736,38.25,-85.741,0.062,2.2655,281141203441104593415199774385982821098
277,1,6,38.252,-85.757,38.249,-85.757,0.062,4.5155,260978061082756836883246387490695291625
278,1,5,38.213,-85.752,38.211,-85.751,0.062,3.7655,303589397931607901538198894031870504741
279,1,10,38.253,-85.739,38.253,-85.754,0.062,7.5155,307840944629205952230382228312777872339
280,1,3,38.253,-85.757,38.253,-85.758,0.062,2.2655,323828025176201091554147639835905691247
281,1,8,38.245,-85.754,38.227,-85.754,0.062,6.0155,303207627067279542460458162615139664966
282,1,7,38.256,-85.753,38.257,-85.76,0.062,5.2655,312476910790024562892235811978174622554
283,1,2,38.25,-85.758,38.25,-85.758,0.062,1.5155,314088297088517578698117798949687489437
284,1,4,38.256,-85.752,38.256,-85.75,0.062,3.0155,321134281851386181767062640545197083703
285,1,2,38.255,-85.737,38.255,-85.738,0.062,1.5155,332113904048653029263116159910462993970
286,1,3,38.257,-85.755,38.256,-85.753,0.062,2.2655,227924778798847816961497851631786340463
287,1,3,38.253,-85.757,38.252,-85.758,0.062,2.2655,263485169793541612018062264695086908373
288,1,3,38.253,-85.756,38.253,-85.755,0.062,2.2655,291960519542197653743375823312833919793
289,1,10,38.258,-85.745,38.254,-85.74,0.062,7.5155,325165455066775383041477047038594045139
290,1,40,38.256,-85.751,38.253,-85.752,0.062,30.0155,285429233756732489860093912159229324302
291,1,8,38.257,-85.73,38.255,-85.733,0.062,6.0155,247250483295081051805267996742245963809
292,1,2,38.201,-85.76,38.201,-85.761,0.062,1.5155,257235527251180181667999195000696163091
293,1,5,38.258,-85.719,38.257,-85.718,0.062,3.7655,299900703617954133635781452086007570210
294,1,19,38.255,-85.758,38.258,-85.746,0.062,14.2655,267466706618215288503749890507721513926
295,1,7,38.245,-85.752,38.246,-85.752,0.062,5.2655,329211207786242641144226010750615666100
