,dayInWeek,duration,startLat,startLog,endLat,endLog,distance,cost,id
9276,7,6,38.201,-85.752,38.203,-85.744,0.62,4.655,198931179983234234019584161315180081426
9277,7,12,38.261,-85.762,38.258,-85.754,0.62,9.155,122390201777068615361760297371287970441
9278,7,6,38.262,-85.737,38.255,-85.744,0.62,4.655,210351709649516013548408082764214095224
9279,7,22,38.253,-85.745,38.258,-85.752,0.62,16.655,186812718446789094422117292344696388543
9280,7,9,38.233,-85.763,38.233,-85.763,0.62,6.905,211645693326814065748920474553613918234
9281,7,13,38.253,-85.738,38.251,-85.734,0.62,9.905,147339237981816463884718300147844012924
9282,7,12,38.259,-85.75,38.253,-85.752,0.62,9.155,130698904350270446434808051671939597371
9283,7,7,38.258,-85.74,38.257,-85.74,0.62,5.405,169683969008050657934244582000780924961
9284,7,7,38.255,-85.758,38.258,-85.756,0.62,5.405,212781866200889660786612566430958254272
9285,7,5,38.213,-85.751,38.206,-85.751,0.62,3.905,219031571051680724523455186170277855459
9286,7,9,38.24,-85.72,38.235,-85.717,0.62,6.905,190191074367677913872515769094534413460
9287,7,6,38.255,-85.757,38.254,-85.746,0.62,4.655,143270175258203344445409641924337459089
9288,7,13,38.213,-85.754,38.214,-85.753,0.62,9.905,145037407202594782553830455167699306289
9289,7,18,38.256,-85.752,38.257,-85.763,0.62,13.655,126783051233976174069520370833367435253
9290,7,8,38.263,-85.737,38.257,-85.74,0.62,6.155,145790311832371899030777670748826006147
9291,7,10,38.257,-85.763,38.256,-85.762,0.62,7.655,187661353446145978392966590130287346758
9292,7,7,38.253,-85.755,38.254,-85.759,0.62,5.405,119344663348314055047171425883809413780
9293,7,12,38.233,-85.737,38.229,-85.737,0.62,9.155,140627673659433234141769711903241411806
9294,7,9,38.256,-85.754,38.259,-85.766,0.62,6.905,198287444226151429582227634151198263800
9295,7,4,38.22,-85.763,38.212,-85.764,0.62,3.155,183435930905272638856821921005366939218
9296,7,8,38.257,-85.76,38.252,-85.754,0.62,6.155,130612555650017990893867507522890700605
9297,7,9,38.255,-85.756,38.246,-85.759,0.62,6.905,124442911728078477237832199125719548689
9298,7,7,38.213,-85.768,38.221,-85.762,0.62,5.405,128770315812297748869138061899650842627
9299,7,9,38.221,-85.763,38.219,-85.758,0.62,6.905,149702318756267881942504684912093068753
9300,7,22,38.231,-85.708,38.235,-85.714,0.62,16.655,157882394616867501307282034227382141971
9301,7,5,38.22,-85.762,38.215,-85.754,0.62,3.905,183737556728720029206806312257774709461
9302,7,31,38.231,-85.706,38.235,-85.715,0.62,23.405,207785572563648446454195540713261401527
9303,7,11,38.255,-85.748,38.255,-85.748,0.62,8.405,169700441074929650168694089774088707061
9304,7,11,38.257,-85.746,38.255,-85.746,0.62,8.405,216379111357418536899808798842231463844
9305,7,59,38.257,-85.757,38.252,-85.757,0.62,44.405,129422972318725938514054311016275672683
9306,7,4,38.207,-85.758,38.212,-85.753,0.62,3.155,188566542765019203941398957483962707617
9307,7,14,38.255,-85.744,38.257,-85.757,0.62,10.655,116857747527974852812310231562395710115
9308,7,15,38.255,-85.755,38.253,-85.757,0.62,11.405,226740334921159423300705543263719747239
9309,7,9,38.255,-85.744,38.251,-85.736,0.62,6.905,223719844943607086700254326632648654436
9310,7,6,38.256,-85.752,38.251,-85.757,0.62,4.655,175053970375449957340613557570501935425
9311,7,10,38.257,-85.755,38.256,-85.754,0.62,7.655,126987746073114619114005499560156673141
9312,7,45,38.269,-85.739,38.262,-85.736,0.62,33.905,160887678548932130360634778661958157684
9313,7,16,38.255,-85.738,38.259,-85.727,0.621,12.15525,126389064060924373578114122129735918992
9314,7,7,38.252,-85.757,38.252,-85.757,0.621,5.40525,202254498039709782093573087269139490591
9315,7,8,38.234,-85.76,38.22,-85.757,0.621,6.15525,192528880006096523976261087188518319771
9316,7,86,38.257,-85.751,38.257,-85.752,0.621,64.65525,220462952994911540687058946220859086433
9317,7,10,38.201,-85.754,38.203,-85.753,0.621,7.65525,221061191497697140321951338901950398023
9318,7,9,38.256,-85.754,38.248,-85.755,0.621,6.90525,161324084941251739033576868474268428012
9319,7,16,38.255,-85.757,38.251,-85.758,0.621,12.15525,200050264450304751462592252762642330730
9320,7,11,38.257,-85.764,38.256,-85.753,0.621,8.40525,162000761674929567106985241245307620287
9321,7,9,38.252,-85.757,38.246,-85.756,0.621,6.90525,168085345356963521235854889415639941536
9322,7,7,38.218,-85.762,38.226,-85.76,0.621,5.40525,202377331328882759821613003946237707312
9323,7,7,38.223,-85.763,38.229,-85.765,0.621,5.40525,146776285793736572549854353114405305329
9324,7,5,38.231,-85.73,38.231,-85.73,0.621,3.90525,224854470000404867792645612759800154099
9325,7,8,38.218,-85.763,38.22,-85.765,0.621,6.15525,150665987646047301052252452490425637367
9326,7,10,38.254,-85.747,38.257,-85.756,0.621,7.65525,219763225982671015556860908101057363137
9327,7,6,38.256,-85.752,38.257,-85.763,0.621,4.65525,222485287737390467683707988325553271426
